id,bldgsqft,kivapin
124607,3607,30985
31253,1242.2,30989
95218,3030.1,30998
217923,1919.2,3100
25830,1280.9,31001
15869,1359.5,31002
88886,2097.9,31003
240950,1094.7,31005
21091,1348.7,31006
143059,1495.1,31008
38799,1745.9,28600
188519,3232.4,28602
31433,1556.5,29485
216945,424.1,29485
177177,1466.1,26766
1802,1202.3,26769
265489,1537.1,2677
18941,950.5,28612
86490,1181.9,28614
116904,1127,28615
137146,1132.4,28617
262835,958,28618
189775,969.8,28620
182339,1362.7,28622
189764,2145.3,28624
189767,1497.3,28625
66071,1421.9,28627
132085,1011.8,28628
34486,1249.7,2863
280888,1311.1,28631
47104,1139.9,28632
159101,1057,28633
101103,1115.2,28635
234723,1059.2,28638
129376,1055.9,2864
94944,1832,28797
44213,1844.9,28801
75666,1883.7,25128
20709,1345.5,28805
205637,1781.4,28808
234393,1377.8,28810
49775,1044.1,2882
234392,1057,28822
215204,1187.3,28825
44204,1592,28828
51183,1644.7,28831
210568,2310,2915
111716,1709.3,29152
254152,963.4,31
23608,1522,31
75960,1271.2,31
129039,3587.6,31
189353,6164.5,31
77638,1963.4,31004
19096,859,31007
72533,1128.1,31016
57945,1102.2,31018
51429,4999.9,3102
175543,1482.2,25131
3504,1896.6,25136
180302,1167.9,25138
194172,1533.9,25139
19408,1311.1,2514
28442,1072.1,25323
125955,1382.1,25327
58210,1261.5,2536
162319,1173.3,2537
269105,1012.9,41873
194171,1345.5,25151
22893,1585.5,25152
88768,1599.5,25154
50840,1599.5,25157
137089,1637.2,25158
256701,1069.9,2516
159638,1021.5,25160
159100,747,25161
264983,997.8,25163
267812,1251.9,25046
117099,1290.6,25047
152583,1087.2,2505
265059,1604.9,25052
25884,1717.9,25053
157610,1527.4,27037
140077,1828.8,27039
20844,1072.1,26734
100996,1650.1,26736
183206,1321.8,2674
8600,1057,26748
157607,639.4,26749
256277,2136.7,26749
126003,1091.5,26752
238834,1218.5,26757
25576,1530.6,26758
9076,1391.8,2676
216035,1208.8,26760
150198,1310,340
117775,1325,3400
215343,921.4,34001
66731,956.9,35751
215407,1190.5,35752
269820,1629.7,35754
121757,976.3,35755
202517,1289.5,35757
19090,1291.7,35758
272458,1821.3,35760
256185,1103.3,35760
58384,922.5,35761
132704,1214.2,35763
182404,1169,35764
258169,944,35766
11499,992.4,35767
139789,1396.1,35768
270331,1308.9,3577
215387,954.8,35770
75894,933.2,35772
238664,1161.4,26668
152354,2735.1,26706
225423,1505.9,26706
5866,1513.4,26247
49819,1264.8,26259
236306,1237.9,26260
166067,961.2,27044
51391,944,2705
1503,818.1,27052
175689,2678.1,27054
236183,1046.3,28578
272662,1215.3,28584
51179,1682.4,28587
244985,1517.7,28589
182757,1567.2,28591
278260,1656.6,28594
58304,1412.2,28597
250878,1370.3,29154
248243,1315.4,29155
220716,1078.6,29156
111723,1449.9,29159
290412,1540.3,29160
157256,1136.7,29161
19047,1275.5,29162
159680,1091.5,29165
6153,1287.4,29167
69726,1133.4,29168
107547,1962.3,2917
253953,553.3,2917
231695,1215.3,29170
210309,1296,29172
176827,983.8,29173
35524,1334.7,29176
51230,1226,29178
139913,793.3,29179
112476,2815.9,2918
248232,1349.8,29180
119837,1600.6,29181
193893,1275.5,29182
179697,1457.4,29184
189794,1311.1,29185
38753,1363.8,29187
159679,1170,29189
94958,1434.8,29190
44194,1215.3,29195
248207,1150.7,29196
229202,1384.3,29197
238684,3160.3,29199
260748,510.2,29199
126466,898.8,2911
53775,1688.9,29113
39921,1370.3,29116
242937,1275.5,2912
193890,1326.1,29123
262753,960.1,2913
212967,1470.4,29133
197371,1349.8,29137
226159,6016,2914
103060,366,29140
111729,1583.4,29140
39923,1321.8,29143
49389,918.2,29146
245406,1536,29150
55483,1370.3,29153
216908,1781.4,29157
53762,3724.3,31037
101596,1886.9,3104
116951,1487.6,30609
13798,826.7,3061
126090,1443.5,30610
175400,1204.5,30611
88857,1028,30612
44449,1181.9,30614
11579,1247.5,30615
77866,1567.2,30616
102904,1314.3,30618
269589,1261.5,30619
142768,1343.3,30620
101213,1314.3,30621
116945,1473.6,30623
147046,1338,30624
149641,1381,30625
189824,1237.9,30627
152531,799.8,30628
216986,1277.7,30630
47023,1567.2,30632
147052,1662,30633
212708,1415.5,30592
272475,1195.9,30635
47032,1179.7,30636
188479,1007.5,30638
73472,1023.7,30640
231713,1361.6,30641
188485,1003.2,30643
197293,970.9,30644
236548,1200.2,30646
272677,1656.6,30647
225783,1122.7,30649
158089,1186.2,3065
8943,1784.7,30651
216894,1359.5,30652
260733,1470.4,30653
198607,1397.2,30655
119849,1567.2,30656
210300,1397.2,30658
69727,1320.7,30659
166656,1023.7,30661
136914,1012.9,30662
107205,1216.3,30663
234669,1086.1,30664
11512,1187.3,29349
69723,952.6,30666
188465,1064.6,30733
191612,1161.4,30735
3618,909.6,30736
31424,1224.9,30737
58334,884.8,30739
198864,1431.6,3074
44448,1433.8,30741
28049,1334.7,30742
3617,826.7,30743
121691,893.4,30745
250841,1349.8,30746
215349,889.1,30748
55273,1050.6,30749
21141,1224.9,3075
204646,856.8,30751
97791,894.5,30752
35685,1273.4,25416
231527,1170,25417
49654,8809.3,31041
147101,58272,31041
260551,5672.6,31041
231598,1526.3,2540
272794,936.5,25402
25871,1121.6,25404
213010,1226,25405
20902,1299.2,25406
90634,1087.2,25411
62306,3396,25413
114091,1158.2,25419
125050,855.7,2542
28453,1449.9,25421
209637,1155,25424
231533,1510.2,25719
82476,2022.6,25721
86570,2520.9,25722
50838,2660.9,25732
161835,1216.3,25739
8587,1474.7,25740
13165,1218.5,25745
86564,1397.2,25748
124909,1115.2,25628
194225,469.3,25631
236309,1642.6,25631
69412,617.9,25632
217377,2017.2,25632
155193,1611.4,25635
197173,1370.3,25639
175534,2045.2,25642
165936,1102.2,41884
23021,1381,35362
36085,954.8,35365
210125,1407.9,35371
210127,1373.5,35375
258161,1047.3,35378
171170,7312,3538
255872,1334.7,30761
69756,892.3,35383
155277,851.4,35386
162305,1120.5,3539
1731,1480.1,35392
97815,1249.7,35395
3649,1261.5,35399
179664,1537.1,35400
166480,1739.5,35402
250859,1542.5,35405
62082,1193.7,25057
25897,3478.9,25059
121623,3669.4,25062
238689,2051.6,25069
150024,2069.9,25429
202601,2423,25070
137083,1043,25074
161843,1194.8,25077
1784,4249.6,25080
98207,1341.2,25084
70085,1713.6,2509
220584,1742.7,25096
125954,1340.1,25430
256284,1576.9,25434
140048,1163.6,25435
86484,1147.4,25438
265535,1293.8,2544
66077,1412.2,25442
111856,1709.3,25444
114059,1810.5,25445
234544,1419.8,27457
177173,1469.3,27458
206602,1014,2746
217357,1465,27460
146889,1683.5,26624
58192,1117.3,2663
39795,1003.2,26636
161605,658.8,26639
78176,1020.4,35773
130409,1183,35775
117696,1567.2,35777
62756,1397.2,35778
199839,1153.9,3578
114747,1405.8,35780
72570,1118.4,35782
70046,1035.5,35785
290744,1005.4,35786
95662,1180.8,35789
245575,1764.2,35790
103275,2044.1,35792
3698,1144.2,35793
164308,1122.7,35795
132949,1432.7,35796
228985,993.5,35797
283386,1102.2,3580
267822,706.1,26264
51158,1306.7,26267
137077,964.5,26269
231337,767.5,26270
285528,923.6,26271
11409,1129.1,26273
231288,944,26274
161846,727.6,26275
124864,1069.9,26277
47389,800.8,26278
1778,1378.9,26280
20745,1174.4,26281
1833,1157.1,26283
155190,868.7,26284
225461,891.3,26286
53937,953.7,26287
187885,1272.3,26289
28227,1366,26291
253743,1399.3,26292
253744,934.3,26294
236271,1509.1,26295
231724,1701.8,29486
260851,874,29492
162145,1877.2,29497
53698,1346.6,29503
193889,1370.3,29504
53697,1430.5,29505
35515,246.5,29507
241147,1684.6,29507
175596,1326.1,29508
162019,1294.9,2951
47019,1226,29510
101094,983.8,29652
272839,1412.2,29653
114649,1250.8,29656
51187,1250.8,29657
88805,1752.4,29659
103414,1081.8,2966
272637,791.2,29661
253728,1301.4,29662
215290,1171.1,29667
35678,1712.6,26645
90671,1321.8,29342
11255,1590.9,26714
161596,1139.9,26717
270281,1477.9,2672
166066,1054.9,26729
194194,1534.9,26732
11256,1057,26735
35530,1132.4,29163
111725,1272.3,29166
147030,1560.8,29169
114661,1517.7,29171
147039,939.7,29174
159682,2398.2,29175
107179,3546.7,28837
75513,1334.7,29183
119836,1495.1,29186
166666,1397.2,29188
193891,1582.3,29191
212965,949.4,29193
49415,1275.5,29194
23173,1498.3,29200
139911,1150.7,29201
290422,2675.9,29271
216912,1772.8,29344
198609,1378.9,29273
39918,1276.6,29274
1654,1003.2,29276
215341,1265.8,29278
210290,1924.6,29124
49382,1215.3,29301
114462,1192.7,29302
287513,1537.1,29304
197333,1086.1,29305
6152,1842.8,29308
136972,1574.8,29309
40387,1049.5,2931
255875,1397.2,29310
86903,1359.5,29311
51218,1396.1,29313
86904,1226,29314
231701,1776.1,29318
116941,1592,29320
62106,1511.3,29321
159678,903.1,29326
161977,1095.8,29328
139916,1150.7,29329
31422,1245.4,29177
176811,992.4,29331
255876,998.9,29332
25993,1954.7,29334
38749,1116.2,29335
62104,1129.1,29337
66417,1094.7,29338
69719,1110.8,29339
15805,1352,29341
136966,1144.2,29350
126136,1258.3,29351
15792,1412.2,29352
8938,1537.1,29354
152694,1692.1,29355
191851,1691,29356
3852,1285.2,29359
248131,1217.4,2936
194248,1334.7,30613
269592,1472.5,30617
101521,850.4,3062
82317,1615.7,30622
225806,1772.8,30626
238957,1293.8,30629
159695,1451,30631
142766,1308.9,30634
189821,894.5,30637
212715,1499.4,30639
19064,1054.9,30642
124649,853.6,30645
142748,1192.7,30648
179618,1440.2,30650
159738,1382.1,30654
116928,1374.6,30657
33905,1356.3,30660
248223,1086.1,30665
210019,1129.1,30734
69731,953.7,30738
3608,1189.4,30740
245648,902,30744
139767,1051.6,30747
75580,1085,30750
272667,1118.4,30753
35516,733,30755
155213,1076.4,30755
215196,1054.9,30756
236519,1076.4,30757
3858,1034.4,30758
3859,1167.9,30759
155025,1213.1,30760
262645,1344.4,30754
66424,2478.9,30763
149643,5362.6,30765
101211,914.9,30766
88821,1381,29921
15795,1658.7,29922
215210,1218.5,29925
248215,1163.6,29926
234718,1192.7,29927
197319,1242.2,29929
198860,1024.7,2993
146964,1340.1,29931
155209,1473.6,29932
44211,1356.3,29933
262638,1705,29935
107199,1743.8,29378
33918,1236.8,29381
281202,1624.3,29385
19042,1359.5,29388
253483,1519.9,29390
15804,1388.6,29393
241151,1576.9,29394
72719,1692.1,29398
3731,1159.3,2940
216916,1446.7,29872
216902,1163.6,29719
121674,1754.5,29720
157252,1446.7,29721
31417,1306.7,29723
15803,1665.2,29725
31821,4885.8,2961
82529,1751.3,29612
204243,1021.5,29620
90941,3463.9,29623
107175,818.1,29626
267625,1068.9,29629
152690,1149.6,29630
287477,1119.5,29633
116895,3095.7,29636
72659,1149.6,29639
19030,1399.3,30218
95832,1227.1,3022
220668,1623.2,30220
132249,1578,30221
272659,1409,30223
285344,1340.1,30224
253511,1314.3,30226
137141,1598.5,30227
275450,1412.2,30228
75904,1114.1,3023
260859,1682.4,25665
212961,1663,30235
166722,1264.8,30236
62110,1820.2,30238
101209,1751.3,30239
32007,990.3,3024
116900,1776.1,30241
20908,1616.8,25447
161608,2203.4,25448
194134,2035.5,25450
208694,1560.8,25452
225425,1347.7,25453
114089,1550,25455
278444,1538.2,25456
242969,1065.6,2546
5877,1639.4,25647
128500,1445.6,25649
103211,1519.9,25652
161839,1409,25654
217435,1242.2,25655
142627,1494,25656
260866,1322.9,25657
77747,1311.1,25659
161829,1539.3,25660
209619,1433.8,25661
121919,1652.3,25662
157646,1934.3,25663
182605,939.7,25663
175533,1556.5,25664
253735,8437.9,25137
198894,1192.7,25142
22866,1545.7,25146
209620,1804,25148
189387,1368.1,2515
73370,707.2,25153
3495,1482.2,25156
163866,1251.9,25159
262579,3065.6,25159
203488,853.6,25167
139937,3200.1,25236
152364,2441.3,25237
280905,3248.6,25238
143136,1081.8,2524
50910,1405.8,25461
82709,1087.2,25464
3236,1113,25465
256285,1004.3,25467
187661,1052.7,25468
44881,1706.1,2547
95375,1147.4,25386
228237,1481.1,25389
206190,1344.4,25391
3235,2150.6,25395
35686,1272.3,25403
265028,1282,25407
146023,1497.3,2567
290120,1311.1,25672
176972,1499.4,25673
98198,1457.4,25675
79981,1265.8,26756
163913,1364.9,26761
51431,1423,3581
75371,852.5,35814
204710,2178.6,35814
119704,1409,35816
210175,1522,35817
191662,1164.7,35819
210618,1410.1,3582
236341,1093.6,35821
164309,1327.2,35822
53777,1248.6,33981
258132,1058.1,33988
175394,685.7,33990
39999,1202.3,33997
222488,2257.2,34
231589,3559.7,34
242916,7188.2,34
273045,11104.1,34
19402,5080.6,34
189620,3326.1,34
253401,1513.4,35750
170715,846.1,26296
28215,1360.6,26298
31598,837.4,26299
247678,1552.2,26361
101028,1451,26362
121614,1578,26363
272843,1667.3,26365
245253,1419.8,26366
175538,665.2,26368
236291,1585.5,26368
241260,2162.5,26369
204508,1382.1,2637
62283,1498.3,26371
121581,3178.6,26440
132083,3025.8,26441
209629,1537.1,26443
199123,1361.6,26444
22856,1356.3,26446
84993,1287.4,26447
220543,1842.8,26450
49547,17451.7,26978
77744,1131.3,26986
11075,1322.9,27359
82758,1442.4,26993
149967,14802.7,26998
275115,1133.4,27003
152355,1054.9,27005
20845,727.6,27008
149692,1969.8,27008
278447,1234.6,27010
13137,2565.1,27013
194195,1466.1,27019
39787,776.1,27356
192067,1310,27358
6087,980.6,2736
128712,5753.4,27361
236219,1054.9,27361
253460,828.8,27361
152365,1353,27363
177215,1262.6,27364
124889,1497.3,27367
88659,1052.7,27369
211289,637.2,2737
88654,1265.8,27378
103240,1644.7,27383
281256,1863.2,29377
269833,1370.3,27617
112493,924.6,2762
129145,1555.4,27626
281204,1373.5,27631
155183,1419.8,27634
22862,2188.3,27637
116972,6653.2,29361
95186,784.7,29364
8949,1167.9,29365
39913,1248.6,29367
155206,1023.7,29368
211325,1032.3,2937
161927,322.9,29370
220664,1571.5,29370
236513,1419.8,29372
269827,1842.8,29373
23192,1708.2,29374
231700,1768.5,29376
170845,1117.3,29286
49410,1280.9,29291
205668,1106.5,29294
229568,1212,2930
245437,1556.5,29303
265143,1659.8,29306
132416,2079.6,29307
272623,1336.9,29312
238961,1521,29315
278754,1400.4,2932
231702,1469.3,29322
215342,1683.5,29323
228921,1000,29333
287514,1480.1,29336
265532,1172.2,2934
250805,1606,29343
119800,1012.9,2935
225793,1615.7,29357
163996,1707.2,29358
225784,4835.2,29360
88825,1020.4,29363
149812,1560.8,29369
170837,1495.1,29371
58320,1415.5,29375
95187,1482.2,29379
242961,1314.3,2938
58330,1276.6,29380
1636,1644.7,29382
159739,1615.7,29383
55496,1334.7,29384
19040,1433.8,29386
19041,1419.8,29387
155034,1331.5,29389
150392,1425.2,2939
189790,1219.6,29391
77842,1688.9,29392
66758,894.5,3035
290452,1396.1,30350
285364,1276.6,30351
262596,1263.7,30353
26020,1277.7,30354
188489,1176.5,30356
6190,762.1,30357
104360,1468.2,30357
228953,1051.6,30359
147038,914.9,30361
53763,1224.9,30362
287508,1073.2,30363
8717,1227.1,30365
95229,1345.5,30366
155024,1247.5,30368
164008,1434.8,30369
164047,1532.8,29879
234729,1593.1,29881
44446,1712.6,29887
275451,1729.8,29891
142743,1457.4,29893
241335,1622.1,29895
137142,1204.5,29897
255868,1311.1,29899
19033,621.1,29900
201898,1679.2,29900
149608,1025.8,29920
35521,1346.6,29924
225966,1507,29644
101104,979.5,29647
290554,1332.6,2965
217182,1114.1,29682
51217,1043,29689
241374,1471.4,29690
31660,1233.6,29695
88811,1508,29698
129374,1608.1,2970
101128,3099,29705
198499,1585.5,29710
149808,1416.5,29717
13791,855.7,2972
236542,1715.8,29722
166713,1078.6,30249
155243,1357.3,30250
152530,1397.2,30252
210116,1482.2,30253
262595,1502.7,30255
58339,1555.4,30256
258134,1644.7,30257
182344,1346.6,29972
72724,1616.8,29976
285343,1433.8,29979
265139,1555.4,29982
121687,1346.6,29984
39971,1405.8,29986
119779,984.9,2999
119834,1592,29992
23237,1370.3,29995
187969,1482.2,29998
73520,2596.3,30
137162,998.9,30000
245599,1534.9,3037
149822,1400.4,30370
248252,2177.6,30372
88893,1385.3,30373
97780,1218.5,30375
231346,1134.5,30378
236517,1322.9,30379
95391,1868.6,25677
176982,1457.4,25678
121622,1556.5,25680
31594,1570.5,25682
205953,1574.8,25684
140085,1390.7,25686
140084,1409,25687
26346,1227.1,2575
104291,1410.1,25750
139943,1233.6,25752
90661,1187.3,25753
128365,1012.9,42913
236293,1326.1,25755
236489,2233.5,25757
33623,1601.7,25759
286206,1432.7,2576
71951,1885.9,41890
22578,973.1,41892
60118,1524.2,41897
124016,789,41897
228092,1891.2,41899
194664,979.5,4190
273040,1203.4,4190
109374,1392.9,41900
165797,1841.7,41903
230268,909.6,41905
204457,833.1,41906
179018,1113,42912
62307,1204.5,25248
220553,531.7,25248
114604,2191.6,2525
101083,1049.5,25250
119248,2440.2,25251
225438,1321.8,25253
280896,1476.8,25507
146894,1765.3,25509
140040,1754.5,25511
272800,1731.9,25512
280885,1342.3,25515
72169,1489.7,25517
217938,485.5,2541
38443,1511.3,25412
28441,1183,25415
95337,1142.1,25418
161607,1330.4,25420
209644,2300.3,25427
203484,1402.5,25431
198048,1410.1,25436
182777,1434.8,25439
50905,1611.4,25443
150027,2058.1,25449
182760,1428.4,25451
82703,965.5,25454
20910,1272.3,25457
98201,877.3,25761
119597,1208.8,25763
198857,1465,25764
53606,1231.4,25766
272844,2307.8,25767
3719,1014,2577
103209,1189.4,25770
198859,1293.8,25772
262850,1139.9,25774
267815,1248.6,25775
121613,1132.4,25778
104386,1249.7,27645
245267,1536,27648
278494,1444.5,27650
159347,1370.3,27656
210579,1119.5,2766
132422,1072.1,27660
121696,651.2,27661
250882,1600.6,27661
228909,1348.7,27662
253521,1489.7,27664
66432,1548.9,27885
8718,1852.5,27886
101136,588.8,27888
202308,1434.8,27888
116942,3383.1,27890
188587,1011.8,27891
53769,1321.8,27892
159683,2111.9,27894
189802,2048.4,27895
197351,1153.9,27897
55382,1245.4,2792
250831,1517.7,27898
241243,1263.7,2790
285419,1204.5,27901
55321,1512.3,27902
125981,1500.5,27904
101034,1487.6,27906
72674,1757.8,27907
31415,1110.8,27909
26079,1325,2791
175396,1298.1,27910
137312,1525.3,26975
258245,1616.8,27021
6214,1192.7,27912
132424,1177.6,27913
198616,1321.8,27914
152536,1397.2,27916
20575,1349.8,27917
73464,1218.5,27920
212970,1533.9,27922
193897,1571.5,27923
267657,1204.5,27925
255878,1170,27926
275465,1648,27927
128565,827.8,27841
33912,1012.9,27845
136911,1442.4,27854
94950,1129.1,27857
119921,1187.3,27862
157314,1091.5,27865
164002,1160.4,27869
6219,1542.5,27873
229262,438.1,27875
72681,1359.5,27878
124536,1361.6,27880
250876,1429.5,27882
69781,1637.2,27884
1653,1500.5,27887
58237,826.7,2789
157310,1326.1,27893
149809,1321.8,27896
8729,1260.5,27899
33674,1296,27900
20574,1148.5,27903
220458,1519.9,27905
177145,1676,27908
19050,1458.5,27915
166668,1818,27924
265138,1519.9,27928
26007,1582.3,27929
139804,1600.6,27930
55311,1497.3,27931
175599,1512.3,27933
287798,1667.3,27935
204740,1458.5,27937
15806,1176.5,27938
103415,794.4,2794
287521,1754.5,27940
193895,1839.6,27941
1643,1403.6,27943
228911,1628.6,27944
179698,1262.6,27946
164001,1529.6,27947
58312,14633.7,29913
166674,1950.4,27951
234725,5572.5,29918
221193,892.3,2992
197225,996.7,28086
234680,1039.8,28099
157306,1483.3,28106
220723,1526.3,28109
198596,977.4,28111
49416,1219.6,28112
51228,1163.6,28113
15802,1107.6,28115
6158,877.3,28116
241153,1155,28119
216780,1474.7,2812
66419,1101.2,28121
1648,1135.6,28122
179646,1409,28409
116932,1137.8,28325
267608,2806.2,28328
197372,1194.8,28330
116939,1118.4,28335
77857,1023.7,28338
47022,1129.1,28340
101144,2503.7,28342
197383,1374.6,30331
66704,1419.8,30334
182369,1497.3,30337
265156,1497.3,30340
26029,1623.2,30343
205686,1280.9,30347
210023,3737.3,30349
34057,1321.8,30352
88839,1244.3,30355
142622,1495.1,25782
209672,1429.5,25783
187939,1425.2,25785
95153,1425.2,25787
170687,318.6,25787
265061,1262.6,25789
211429,1343.3,2579
286853,909.6,42924
60148,978.4,42926
216060,1064.6,42927
179024,1162.5,42929
38050,1030.1,42930
84804,968.8,42931
250230,1101.2,42932
81881,1161.4,42933
33033,1061.3,42935
214054,952.6,42936
170105,921.4,42938
71992,982.8,42939
84809,1125.9,42940
170104,912.8,42941
244822,1163.6,42943
131733,1025.8,42944
151671,1085,42945
61355,1127,42947
204925,1412.2,42948
19440,1570.5,4295
77032,1412.2,42950
280234,1818,42952
214049,1149.6,42953
225805,1274.5,28346
20579,1465,28353
253516,1219.6,28357
184804,1193.7,2836
126061,1068.9,28363
8931,1956.9,28644
111982,1117.3,28649
267799,1079.6,28651
212997,942.9,28653
101077,762.1,28654
220535,1987,28657
47510,698.6,28659
147016,1532.8,28659
202242,1326.1,28660
157238,1425.2,28662
47509,1177.6,28665
139910,1315.4,28668
28030,1377.8,28669
121679,1133.4,28670
217196,1547.9,28671
142724,1748.1,28840
210265,1521,28843
245622,1529.6,28847
44200,1374.6,28850
107178,1163.6,28857
146208,962.3,2886
75664,1113,28863
179601,923.6,28865
205647,510.2,28867
280922,1109.8,28868
217190,1410.1,28936
38796,1306.7,28938
211296,1299.2,2894
66418,1072.1,28126
149820,1039.8,30381
139805,1226,30383
19051,1423,30384
253552,1241.1,30388
217922,1959,3039
175412,1035.5,30390
182363,1131.3,30391
69739,1322.9,30393
28050,853.6,30394
55484,1521,27949
149807,1497.3,29875
73648,1759.9,29930
191848,1338,29934
8950,1862.2,29400
97835,1320.7,29401
248230,1807.3,29403
114465,1736.2,29404
72732,1767.4,29405
278822,1419.8,29408
116973,1660.9,29409
270283,1315.4,2941
210301,1768.5,29410
121676,1499.4,29412
51226,1644.7,29413
170824,1879.4,29415
248224,1497.3,29416
82543,1919.2,29418
147035,1927.8,29419
192404,988.1,2942
128576,3371.3,29421
124650,1459.6,29422
163993,1580.2,29726
58310,1601.7,29728
77841,1601.7,29729
38745,1363.8,29730
116930,1388.6,29731
53742,2020.4,29733
126132,1242.2,29756
159734,1226,29758
86899,1270.2,29759
97833,1410.1,29761
136968,2122.7,29763
136913,1446.7,29764
162152,1804,29766
229248,1629.7,29769
101590,928.9,2977
248171,1382.1,29771
90732,827.8,29772
272680,1672.7,29774
162163,1483.3,29775
95175,1441.3,29777
72713,1282,29778
204844,896.6,2978
245442,1569.4,29783
77831,2458.5,29785
107214,1665.2,30261
19057,1361.6,30263
157273,2076.4,30264
73469,1805.1,30265
31669,1415.5,30067
101182,1623.2,30068
198862,1035.5,3007
182354,1658.7,30070
197337,1487.6,30071
255869,1656.6,30073
198521,1349.8,30074
142740,1677,30075
23236,1870.8,30077
128555,1298.1,30078
62744,1171.1,3008
149610,1386.4,30080
248216,1205.6,30081
19032,1386.4,30083
15790,1526.3,30084
166697,1843.9,30086
69713,1457.4,30087
51089,1446.7,30088
198012,1258.3,26462
55196,928.9,26464
180338,1153.9,26467
25583,1494,26469
90804,1073.2,2647
84994,1590.9,26471
187653,1664.1,26472
220531,1320.7,26481
8605,2582.3,26484
157612,2069.9,26484
166693,1167.9,29668
19602,1305.7,2967
38789,2492.9,29670
238744,1175.4,29672
126085,1194.8,27952
155248,1113,29676
231335,1176.5,29679
170806,1130.2,29680
95200,1318.6,31716
149588,744.9,31718
101516,1204.5,3172
149597,1022.6,31721
225815,1217.4,31722
278826,1248.6,31724
34055,880.5,31727
121761,611.4,31728
287381,923.6,26768
86537,1155,26770
182806,1891.2,26776
55182,1226,27459
202622,1248.6,27462
177174,1434.8,27463
8598,1076.4,27465
236212,1090.4,27466
35896,1177.6,27468
175690,1297.1,27474
107077,1598.5,27478
177222,2413.3,27479
177474,601.7,2795
124693,1545.7,27950
107206,1842.8,27953
49386,1372.4,27954
82558,1028,27957
112475,1156.1,2796
94954,1151.7,27960
245444,1667.3,27962
225798,1808.4,27963
269838,948.3,27965
149816,1215.3,27966
188565,653.4,27967
3847,2289.5,27969
210525,1366,2797
87079,1242.2,27971
26014,1264.8,27972
119914,668.4,27974
234754,1006.4,27975
161978,1425.2,27977
11522,1455.3,27978
172918,1205.6,2798
275851,1235.7,2786
225797,1024.7,27981
267653,1128.1,27982
287797,1116.2,27984
191614,1206.6,27985
285414,1155,27987
273026,990.3,2799
215335,1148.5,27990
121693,1148.5,27992
170838,1123.8,27995
275163,1064.6,27996
121695,860,27998
179639,1187.3,28004
87068,1197,28005
176826,1442.4,28006
164005,1131.3,27911
170833,1461.8,28008
90675,1650.1,28009
35523,1215.3,28010
23440,1134.5,28011
126129,1272.3,28013
38751,1181.9,28014
82553,1206.6,28015
235258,984.9,2793
75515,1400.4,27932
97786,1536,27936
193904,1457.4,27939
69779,1842.8,27942
23443,1434.8,27945
201910,1320.7,27961
107213,1353,27964
82551,991.4,27973
231405,1204.5,27976
265137,1559.7,27979
182342,1071,27983
142751,1078.6,27986
114458,1215.3,27994
9073,967.7,28
23609,216.4,28
35966,1689.9,28
54118,955.8,28
73855,913.9,28
78270,184.1,28
95851,1656.6,28
107650,4480,28
146047,377.8,28
157912,680.3,28
162335,2302.4,28
164211,527.4,28
164394,279.9,28
229630,1089.3,28
229632,2629.6,28
231548,740.6,28
254146,1325,28
273265,151.8,28
275609,1974.1,28
283411,3189.4,28
11582,1197,28007
210580,191.6,2801
102900,1192.7,28012
278819,1326.1,28016
26193,1132.4,28018
51430,939.7,2802
107193,685.7,28020
97830,738.4,28022
290568,6997.7,3091
126198,1458.5,30911
215405,1014,30917
275170,1904.2,31313
72729,1049.5,31316
228873,983.8,33306
20593,932.2,33308
26057,860,33309
231065,833.1,33310
77629,850.4,33311
77630,980.6,33313
11492,1051.6,33316
58386,1016.1,33317
206105,962.3,33318
132643,801.9,3332
287789,1135.6,33320
250870,1776.1,33322
95246,1091.5,33323
58380,1127,33324
31232,1108.7,33326
281063,949.4,33327
11509,1119.5,33328
258159,896.6,33330
129082,1393.9,4285
37878,1085,42850
12582,912.8,42851
163290,1791.1,41967
114676,1406.9,32803
101160,1637.2,32805
66698,863.3,32808
88858,1793.3,32809
188207,2719,32383
202419,2184,32386
191607,572.6,32388
272464,1135.6,32388
50222,1205.6,3239
275791,626.5,32390
210092,1194.8,32392
72757,1793.3,31839
194647,6387.4,3095
221231,1685.6,3096
210037,1197,34720
102914,1257.2,34722
126423,1179.7,34723
75532,1185.1,34724
147061,1417.6,34726
132695,1269.1,34727
8502,1193.7,34729
114823,1617.8,3473
182372,1611.4,34731
58357,1298.1,34732
159483,1022.6,34734
28333,1764.2,34735
234676,934.3,28024
155036,1019.4,28025
179619,1120.5,28027
204862,1025.8,2803
215198,1708.2,28030
15798,1082.9,28033
75511,1199.1,28034
236521,988.1,28127
222261,1459.6,2813
236524,1448.8,28130
149814,1502.7,28132
28098,1728.7,28133
210295,1476.8,28135
166655,1010.7,28136
170835,1768.5,28136
111719,1696.4,28138
231402,618.9,28138
234682,1772.8,28139
6151,1202.3,28143
53756,1117.3,28144
19044,1167.9,28145
176819,1431.6,28147
269822,1449.9,28148
54141,1175.4,2815
202296,749.2,28150
77829,1521,28153
16023,1413.3,28366
177473,1161.4,2837
72655,1456.4,28372
159343,449.9,28374
278270,2165.7,28374
101131,1951.5,28378
175402,1457.4,28380
245408,2004.3,28382
225792,1990.3,28385
189811,2217.4,28387
95224,1962.3,28391
152529,2031.2,28395
88760,1222.8,28398
211373,854.7,2840
197197,1597.4,28402
13098,4299.1,28403
